"ActiveCells","POR","PERMI","PERMJ","PERMK","Pressure[0]","Pressure[366]","Pressure[731]","Pressure[1096]","Pressure[1461]","Pressure[1827]","Pressure[2192]","Pressure[2557]","Pressure[2699.793]","CO2Gas[0]","CO2Gas[366]","CO2Gas[731]","CO2Gas[1096]","CO2Gas[1461]","CO2Gas[1827]","CO2Gas[2192]","CO2Gas[2557]","CO2Gas[2699.793]","CO2Oil[0]","CO2Oil[366]","CO2Oil[731]","CO2Oil[1096]","CO2Oil[1461]","CO2Oil[1827]","CO2Oil[2192]","CO2Oil[2557]","CO2Oil[2699.793]","CO2Water[0]","CO2Water[366]","CO2Water[731]","CO2Water[1096]","CO2Water[1461]","CO2Water[1827]","CO2Water[2192]","CO2Water[2557]","CO2Water[2699.793]","Cell Type"
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0751,0.0764,0.0764,0.00764,16450,16456.7,15648.4,14780.2,14127.3,13712.9,13453.4,13297.1,13251.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0959,0.0195,0.0195,0.00195,16450,16487.3,15676.6,14808.9,14157.4,13743.5,13484.5,13328.3,13282.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0614,0.3017,0.3017,0.03017,16450,12827.8,12320.1,12082.5,11987.4,11884.7,11796.7,11726.6,11693.9,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0622,0.2609,0.2609,0.02609,16450,12784.4,12327.4,12053.5,11985.5,11866.9,11792.4,11719.4,11686.1,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.072,0.563,0.563,0.0563,16450,16450,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0764,0.3954,0.3954,0.03954,16450,16408.4,16397.8,16382.2,16379.7,16369.4,16370.2,16363.3,16364.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0669,0.2695,0.2695,0.02695,16450,15724.8,15704.5,15617.1,15647.7,15578.2,15613.6,15567.1,15587.3,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0514,0.0703,0.0703,0.00703,16450,15828.6,15793.7,15709.3,15729.5,15665.8,15693.1,15650.9,15665.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0068,0.0068,0.00068,16450,15915.9,15845.7,15758.6,15766.8,15711.3,15730,15695.6,15703.1,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0043,0.0043,0.00043,16450,15841.7,15745.8,15636.1,15644.7,15578.4,15600,15561.3,15570.1,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0707,0.0058,0.0058,0.00058,16450,16019.2,15890.5,15772.4,15747.8,15684.5,15684.3,15653.3,15656.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0718,0.0419,0.0419,0.00419,16450,16106.9,15876.1,15695.2,15613.1,15527.8,15500.5,15464.1,15460.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0655,0.0082,0.0082,0.00082,16450,16212.7,15899.8,15665.5,15528.7,15424.2,15370.4,15329.3,15319.1,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0282,0.0031,0.0031,0.00031,16450,16256.2,15854.8,15546,15346.3,15207.5,15124.8,15071,15054.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0317,0.0045,0.0045,0.00045,16450,16244.3,15793.3,15432,15195.2,15029.8,14932.3,14867.1,14848.1,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0386,0.0279,0.0279,0.00279,16450,16125.8,15640.1,15216,14956.5,14750.2,14646.8,14559.6,14540.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.06,0.0158,0.0158,0.00158,16450,15853.3,15365.8,14884.1,14629.5,14376.7,14284.6,14168.3,14154.8,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0699,0.0167,0.0167,0.00167,16450,16051.8,15493,14961.4,14639.3,14370.6,14244.7,14128.7,14105.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0838,0.0172,0.0172,0.00172,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0516,0.0234,0.0234,0.00234,16450,16287.9,15475.3,14753.6,14249.9,13932.1,13731.5,13611.4,13575.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0724,0.0134,0.0134,0.00134,16450,16304.4,15481.7,14746.7,14232,13908.7,13704.3,13582.6,13546.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.08,0.0065,0.0065,0.00065,16450,16423.3,15586.3,14825.8,14285.7,13950.4,13736,13609.7,13571.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0878,0.0121,0.0121,0.00121,16450,16490.5,15664.4,14831.2,14215.3,13829.5,13585.1,13439.4,13396.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0422,0.0055,0.0055,0.00055,16450,16371.2,15545.1,14688.7,14052.9,13652,13400.1,13248.7,13204.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0254,0.0208,0.0208,0.00208,16450,16298.6,15453.7,14596.3,13967.9,13572.1,13325.1,13175.4,13131.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0502,0.0635,0.0635,0.00635,16450,16225.9,15357.6,14509.2,13902.7,13519.8,13283.3,13137.1,13093.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0215,0.0144,0.0144,0.00144,16450,14105.2,13285.3,12787.2,12609.7,12433.7,12355.4,12276.3,12252.8,0,0,0,0,0,0,0,0,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0309,0.0309,0.00309,16450,14721.1,13664,13071.7,12812.3,12639.5,12543.6,12464,12436.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0314,0.0314,0.00314,16450,14523.4,13521.8,12964.3,12732.3,12568.2,12480.4,12401.1,12374,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0224,0.0178,0.0178,0.00178,16450,12770.7,12393.9,12097.4,12076.7,11914.6,11873.1,11780.1,11754.1,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0727,1.7602,1.7602,0.17602,16450,16450,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0501,0.6934,0.6934,0.06934,16450,16249.9,16247.3,16233,16240.2,16227.6,16234.3,16224.3,16229.1,0,0,0,0,0,0,0,0,0,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,12
1,0.0745,0.779,0.779,0.0779,16450,16087.3,16081.2,16053.5,16068.7,16045.2,16059.2,16040.8,16049.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0,0,0,0,0,0,0,0,0,12
1,0.0492,0.183,0.183,0.0183,16450,16075.7,16069.6,16039.9,16056.3,16031.4,16046.4,16027.1,16036.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0438,0.0366,0.0366,0.00366,16450,16026.3,15975,15918.6,15933.9,15899,15918.1,15895.6,15904.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.02,0.02,0.002,16450,15849.4,15788.4,15704.6,15728.9,15675.7,15705.3,15671.4,15685,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0704,0.0025,0.0025,0.00025,16450,14928.2,14914.5,14737.5,14852.5,14716.4,14821.8,14734,14791.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0611,0.0153,0.0153,0.00153,16450,14791.7,14753.6,14559.8,14655.4,14507.4,14589.8,14510.2,14560.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0236,0.02,0.02,0.002,16450,15850.4,15621.9,15416.1,15352,15246.9,15233.7,15186.8,15191.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0236,0.0239,0.0239,0.00239,16450,16140.2,15821,15575.4,15442.7,15331.4,15281.4,15236.8,15229.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0033,0.0033,0.00033,16450,16276.9,15847.5,15517,15302.2,15155.4,15066.5,15010,14993.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0323,0.02,0.02,0.002,16450,16249.2,15759,15365.2,15105.9,14926.7,14819.7,14749.5,14729.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.01,0.01,0.001,16450,16080.9,15577.4,15135.6,14867.2,14653,14547.2,14456.9,14439,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0511,0.0108,0.0108,0.00108,16450,15301.1,14909.3,14443.3,14284.2,14016,13981.8,13843,13853.8,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0354,0.02,0.02,0.002,16450,16107.9,15488.2,14910.2,14534.3,14252.5,14102.9,13987.2,13962.1,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0056,0.0056,0.00056,16450,16272.8,15580.5,14946.9,14504.4,14204.8,14023.7,13906.5,13874.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0322,0.0105,0.0105,0.00105,16450,16325.1,15563.7,14875.9,14385.5,14071,13871.4,13751.4,13715.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.02,0.02,0.002,16450,16275.2,15447.3,14726.7,14220.7,13906.7,13705.8,13586.9,13550.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0112,0.0112,0.00112,16450,16267.8,15423.4,14689.6,14175.3,13858.1,13654.6,13535.2,13498.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0186,0.0186,0.00186,16450,16335.4,15483.9,14718.4,14175.7,13841.2,13626.6,13500.7,13462.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0224,0.02,0.02,0.002,16450,16368.6,15511.9,14703.2,14119.1,13757.4,13526.4,13389.1,13348.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0049,0.0049,0.00049,16450,16305.6,15431.3,14597.4,13997.9,13627.6,13393.9,13254.4,13213.3,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0037,0.0037,0.00037,16450,16207.3,15316.4,14467.1,13861.6,13485.8,13251.4,13109.1,13067,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0479,0.02,0.02,0.002,16450,16005.2,15106.9,14267.5,13684.4,13317.5,13093.7,12953,12910.8,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0667,0.018,0.018,0.0018,16450,15394.1,14549.5,13803.3,13331.5,13009.7,12823.9,12696.3,12656.3,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0302,0.0118,0.0118,0.00118,16450,12905.3,12506.4,12170.2,12141.1,11961.7,11921.9,11827.6,11797.9,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0292,0.02,0.02,0.002,16450,14476.7,13461.1,12884.9,12648.3,12475.5,12387.4,12304.1,12275.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0249,0.0249,0.00249,16450,14710.2,13597.7,13002.8,12742.4,12583,12490,12412.4,12385,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0253,0.0253,0.00253,16450,12870.6,12427.7,12116.4,12069.5,11917.5,11868.4,11777.9,11751.4,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.1477,0.1477,0.01477,16450,13624.3,12867.1,12450.9,12332.3,12194.4,12124.7,12048,12020.4,0,0,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0694,1.7789,1.7789,0.17789,16450,16450,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0699,1.0062,1.0062,0.10062,16450,15973.8,15979.3,15952.2,15972.2,15946.3,15963.3,15942.1,15953.5,0,0,0,0,0,0,0,0,0,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,12
1,0.0504,2.4542,2.4542,0.24542,16450,16021.5,16017.5,15989.1,16006.2,15981.5,15996.8,15977.2,15987.3,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0715,0.352,0.352,0.0352,16450,16041.1,16032.4,16002.3,16018.5,15993.5,16008.4,15988.8,15998.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0561,0.1224,0.1224,0.01224,16450,16057.5,15998.4,15947.1,15955.1,15926.4,15939.1,15920.4,15926.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0065,0.0065,0.00065,16450,16002.2,15921.9,15852.2,15857.5,15819.8,15834,15811.5,15817.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0026,0.0026,0.00026,16450,16055.3,15953.9,15864.7,15858.1,15812,15821.6,15797.2,15803,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0681,0.0096,0.0096,0.00096,16450,15886.3,15725,15583.3,15561.5,15489.3,15495.1,15461.3,15468.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0073,0.0073,0.00073,16450,16104.4,15836,15638.7,15547.5,15461.2,15431.4,15396.7,15393.3,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0102,0.0102,0.00102,16450,16251.7,15879.7,15610.3,15448,15334,15269.5,15226.4,15215,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0611,0.0145,0.0145,0.00145,16450,16353.8,15883.6,15537.2,15306.9,15161.5,15065.8,15012.7,14995.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0018,0.0018,0.00018,16450,16327.6,15783.7,15369.8,15091,14912.4,14796.4,14730.3,14708.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0019,0.0019,0.00019,16450,16259.4,15677,15202.9,14886.2,14670.5,14539.6,14456.1,14431.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0297,0.0029,0.0029,0.00029,16450,16100.3,15497.2,14961.5,14618.7,14360.9,14223.5,14118.2,14094.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0421,0.011,0.011,0.0011,16450,16210.1,15542.6,14950.3,14546.1,14266.1,14100.9,13991.2,13961.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0367,0.0051,0.0051,0.00051,16450,16316,15596.8,14949.5,14486.5,14184.2,13992.8,13877.4,13842.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0265,0.0265,0.00265,16450,16333.3,15564.2,14868.7,14366.3,14047.8,13842.3,13722.1,13685.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0238,0.0051,0.0051,0.00051,16450,16287.8,15469.8,14746.8,14232.3,13912.4,13706.2,13586.1,13549.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0424,0.0074,0.0074,0.00074,16450,16290.7,15451.4,14706.8,14178,13851.7,13641.3,13518.9,13481.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0421,0.0112,0.0112,0.00112,16450,16285.1,15421.3,14655,14113.8,13782,13568.8,13444.2,13406.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0097,0.0097,0.00097,16450,16314.2,15438.6,14633.8,14059.6,13707.4,13482.3,13349.4,13309.8,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0444,0.0043,0.0043,0.00043,16450,16272.6,15347.9,14524.2,13949,13601,13380.2,13249,13210,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0044,0.0044,0.00044,16450,16201.8,15234.9,14389.4,13808.6,13459.5,13240.9,13108.9,13069.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0754,0.0044,0.0044,0.00044,16450,16121.4,15169.3,14293.7,13685.8,13314.9,13086.6,12946.7,12905,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
