"ActiveCells","POR","PERMI","PERMJ","PERMK","Pressure[0]","Pressure[366]","Pressure[731]","Pressure[1096]","Pressure[1461]","Pressure[1827]","Pressure[2122.007]","CO2Gas[0]","CO2Gas[366]","CO2Gas[731]","CO2Gas[1096]","CO2Gas[1461]","CO2Gas[1827]","CO2Gas[2122.007]","CO2Oil[0]","CO2Oil[366]","CO2Oil[731]","CO2Oil[1096]","CO2Oil[1461]","CO2Oil[1827]","CO2Oil[2122.007]","CO2Water[0]","CO2Water[366]","CO2Water[731]","CO2Water[1096]","CO2Water[1461]","CO2Water[1827]","CO2Water[2122.007]","Cell Type"
1,0.02,0.0489,0.0489,0.00489,16450,13271,12491,12186,12061,11962,11868,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0478,0.0478,0.00478,16450,13218,12463,12138,12015,11906,11813,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.17,0.17,0.017,16450,13176,12459,12116,12007,11892,11805,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,1.6286,1.6286,0.16286,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0359,0.4447,0.4447,0.04447,16450,16405,16400,16395,16395,16392,16393,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0664,0.7305,0.7305,0.07305,16450,16396,16392,16385,16385,16382,16383,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0877,0.1333,0.1333,0.01333,16450,16386,16382,16374,16376,16371,16373,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0876,0.0324,0.0324,0.00324,16450,16159,16099,16037,16048,16025,16043,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.02,0.02,0.002,16450,15878,15812,15712,15733,15685,15715,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0283,0.0177,0.0177,0.00177,16450,15440,15417,15271,15337,15257,15326,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0756,0.0471,0.0471,0.00471,16450,15501,15412,15248,15281,15204,15251,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.072,0.02,0.02,0.002,16450,15823,15608,15422,15381,15308,15313,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0034,0.0034,0.00034,16450,16002,15681,15448,15343,15256,15232,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0757,0.0057,0.0057,0.00057,16450,15969,15550,15222,15054,14923,14880,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0502,0.02,0.02,0.002,16450,16095,15580,15185,14942,14786,14711,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0085,0.0085,0.00085,16450,16166,15588,15127,14823,14637,14540,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0033,0.0033,0.00033,16450,16142,15518,14972,14613,14380,14266,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0344,0.02,0.02,0.002,16450,16215,15518,14927,14531,14289,14162,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0601,0.0076,0.0076,0.00076,16450,16315,15568,14918,14472,14203,14059,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0051,0.0051,0.00051,16450,16306,15497,14796,14320,14036,13884,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0245,0.02,0.02,0.002,16450,16244,15375,14646,14162,13879,13725,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0131,0.0131,0.00131,16450,16225,15328,14576,14079,13790,13633,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0504,0.0073,0.0073,0.00073,16450,16303,15382,14583,14050,13741,13575,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0298,0.02,0.02,0.002,16450,16262,15285,14457,13913,13599,13430,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0593,0.0096,0.0096,0.00096,16450,16234,15262,14403,13833,13501,13324,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0039,0.0039,0.00039,16450,16251,15310,14413,13802,13440,13251,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0476,0.02,0.02,0.002,16450,16296,15372,14450,13814,13433,13237,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0036,0.0036,0.00036,16450,16235,15233,14314,13703,13339,13152,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0636,0.0021,0.0021,0.00021,16450,15547,14194,13442,13067,12864,12750,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0546,0.02,0.02,0.002,16450,15127,13808,13177,12895,12742,12650,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0259,0.0259,0.00259,16450,14750,13497,12929,12701,12566,12485,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0192,0.0192,0.00192,16450,13198,12544,12153,12075,11922,11860,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.02,0.02,0.002,16450,13846,12907,12476,12358,12239,12174,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0527,0.0527,0.00527,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0358,0.0465,0.0465,0.00465,16450,13458,12636,12303,12182,12084,11995,0,0,0,0,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.1029,0.1029,0.01029,16450,13435,12596,12249,12123,12020,11936,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0295,0.4399,0.4399,0.04399,16450,13284,12517,12177,12060,11957,11872,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,1.2088,1.2088,0.12088,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0344,0.7315,0.7315,0.07315,16450,16382,16379,16376,16376,16374,16374,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0752,0.8464,0.8464,0.08464,16450,16358,16353,16347,16347,16344,16345,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0468,0.209,0.209,0.0209,16450,16363,16356,16348,16348,16344,16346,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0849,0.0246,0.0246,0.00246,16450,16185,16121,16069,16071,16054,16065,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0504,0.0176,0.0176,0.00176,16450,16069,15988,15915,15916,15889,15902,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0754,0.0106,0.0106,0.00106,16450,15904,15793,15680,15683,15637,15658,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0536,0.0104,0.0104,0.00104,16450,16034,15868,15740,15711,15664,15667,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0403,0.0128,0.0128,0.00128,16450,16055,15805,15631,15565,15503,15492,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0758,0.0102,0.0102,0.00102,16450,15934,15632,15397,15319,15226,15220,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.041,0.0064,0.0064,0.00064,16450,15422,15161,14824,14784,14617,14658,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0321,0.0062,0.0062,0.00062,16450,16070,15551,15145,14909,14746,14679,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0036,0.0036,0.00036,16450,16184,15585,15107,14793,14600,14501,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0026,0.0026,0.00026,16450,16234,15586,15023,14637,14396,14272,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0226,0.003,0.003,0.0003,16450,16252,15533,14921,14500,14248,14112,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0228,0.0015,0.0015,0.00015,16450,16297,15533,14866,14404,14129,13980,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.038,0.002,0.002,0.0002,16450,16289,15472,14752,14255,13962,13802,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.067,0.0036,0.0036,0.00036,16450,16232,15367,14628,14130,13838,13680,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.09,0.0051,0.0051,0.00051,16450,16239,15342,14574,14059,13760,13597,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1282,0.0048,0.0048,0.00048,16450,16221,15278,14481,13954,13649,13484,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0643,0.0034,0.0034,0.00034,16450,16115,15108,14307,13797,13505,13346,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0647,0.0043,0.0043,0.00043,16450,16074,15036,14218,13701,13405,13245,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0592,0.0027,0.0027,0.00027,16450,16073,15023,14175,13635,13324,13158,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.075,0.0059,0.0059,0.00059,16450,16262,15348,14416,13768,13379,13179,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0393,0.0021,0.0021,0.00021,16450,16150,15142,14208,13587,13218,13028,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1004,0.0008,0.0008,8e-05,16450,15639,14228,13430,13034,12826,12711,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0745,0.0076,0.0076,0.00076,16450,15009,13625,13006,12750,12611,12527,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0555,0.0078,0.0078,0.00078,16450,14783,13436,12860,12638,12513,12433,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0475,0.0024,0.0024,0.00024,16450,14410,13167,12667,12493,12381,12309,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0134,0.0134,0.00134,16450,14280,13069,12612,12455,12352,12287,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0536,0.0536,0.00536,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0598,0.019,0.019,0.0019,16450,13648,12747,12380,12255,12164,12090,0,0,0,0,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.072,0.1892,0.1892,0.01892,16450,14206,13122,12736,12574,12465,12385,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0655,0.3109,0.3109,0.03109,16450,13309,12528,12190,12073,11982,11901,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0538,1.5104,1.5104,0.15104,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0313,0.3929,0.3929,0.03929,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.1675,0.1675,0.01675,16450,16376,16371,16365,16365,16362,16363,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0303,0.3316,0.3316,0.03316,16450,16336,16324,16313,16312,16307,16309,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0254,0.0118,0.0118,0.00118,16450,16208,16150,16110,16106,16095,16100,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.041,0.0048,0.0048,0.00048,16450,16140,16053,15993,15984,15965,15969,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0504,0.0022,0.0022,0.00022,16450,16152,16002,15909,15881,15851,15849,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.06,0.0047,0.0047,0.00047,16450,16219,16042,15934,15889,15854,15845,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0544,0.02,0.02,0.002,16450,16139,15851,15668,15587,15525,15508,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.026,0.026,0.0026,16450,16094,15762,15540,15443,15365,15344,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0232,0.0033,0.0033,0.00033,16450,15964,15559,15245,15111,14987,14962,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.032,0.02,0.02,0.002,16450,16095,15562,15164,14935,14780,14714,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0637,0.0147,0.0147,0.00147,16450,16156,15558,15100,14815,14633,14546,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0346,0.0022,0.0022,0.00022,16450,16152,15486,14926,14563,14328,14217,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0745,0.02,0.02,0.002,16450,16218,15483,14866,14449,14196,14062,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0643,0.002,0.002,0.0002,16450,16297,15533,14860,14388,14106,13952,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1198,0.0018,0.0018,0.00018,16450,16276,15464,14739,14232,13932,13768,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1132,0.02,0.02,0.002,16450,16160,15294,14562,14075,13785,13630,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0996,0.0019,0.0019,0.00019,16450,16207,15314,14541,14021,13716,13551,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1072,0.0045,0.0045,0.00045,16450,16227,15278,14467,13927,13615,13446,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1098,0.02,0.02,0.002,16450,16121,15101,14291,13775,13478,13318,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0907,0.0012,0.0012,0.00012,16450,16089,15033,14203,13678,13378,13216,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0607,0.0099,0.0099,0.00099,16450,16166,15154,14272,13692,13355,13177,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1278,0.02,0.02,0.002,16450,16266,15341,14410,13766,13381,13182,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0847,0.0011,0.0011,0.00011,16450,15846,14765,13891,13353,13036,12870,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0936,0.0009,0.0009,9e-05,16450,15374,13940,13194,12848,12667,12564,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1332,0.02,0.02,0.002,16450,14858,13469,12887,12657,12530,12451,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0829,0.0014,0.0014,0.00014,16450,14869,13412,12816,12594,12472,12397,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.044,0.0018,0.0018,0.00018,16450,14503,13160,12662,12484,12376,12308,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0786,0.02,0.02,0.002,16450,14210,13004,12593,12437,12334,12261,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0905,0.0297,0.0297,0.00297,16450,13629,12653,12287,12172,12077,11997,0,0,0,0,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0362,0.0961,0.0961,0.00961,16450,12986,12309,11986,11872,11754,11664,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0854,0.1892,0.1892,0.01892,16450,12999,12328,12003,11891,11774,11685,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.057,0.9636,0.9636,0.09636,16450,13076,12384,12058,11942,11823,11736,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,1.2203,1.2203,0.12203,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0302,0.4235,0.4235,0.04235,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.1672,0.1672,0.01672,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0635,0.0218,0.0218,0.00218,16450,16357,16337,16321,16319,16312,16316,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0919,0.0203,0.0203,0.00203,16450,16221,16149,16107,16097,16085,16086,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.065,0.0149,0.0149,0.00149,16450,16187,16092,16036,16019,16003,16001,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0513,0.0019,0.0019,0.00019,16450,16279,16168,16105,16080,16060,16054,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.064,0.0037,0.0037,0.00037,16450,16272,16094,15996,15951,15923,15913,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0364,0.0318,0.0318,0.00318,16450,16223,15952,15796,15721,15674,15655,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0557,0.0078,0.0078,0.00078,16450,16184,15818,15601,15490,15421,15392,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.021,0.0047,0.0047,0.00047,16450,16150,15671,15372,15210,15110,15064,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0278,0.0025,0.0025,0.00025,16450,16102,15533,15159,14947,14814,14751,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0512,0.0084,0.0084,0.00084,16450,16043,15425,14980,14725,14554,14480,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0938,0.0024,0.0024,0.00024,16450,16203,15488,14943,14582,14367,14252,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0962,0.0153,0.0153,0.00153,16450,16066,15332,14747,14375,14139,14023,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1264,0.0028,0.0028,0.00028,16450,16237,15459,14801,14341,14067,13917,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1132,0.0009,0.0009,9e-05,16450,16223,15421,14694,14179,13865,13696,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1361,0.0095,0.0095,0.00095,16450,15984,15118,14402,13947,13663,13519,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1199,0.0035,0.0035,0.00035,16450,16026,15131,14381,13896,13600,13446,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1419,0.0006,0.0006,6e-05,16450,16186,15236,14424,13884,13567,13398,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0424,0.0039,0.0039,0.00039,16450,16068,15019,14212,13704,13413,13255,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0644,0.0041,0.0041,0.00041,16450,15974,14866,14062,13571,13291,13138,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0717,0.006,0.006,0.0006,16450,16156,15113,14248,13694,13371,13200,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0421,0.0086,0.0086,0.00086,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0597,0.0075,0.0075,0.00075,16450,14732,13752,13075,12775,12557,12451,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0706,0.0047,0.0047,0.00047,16450,14771,13509,12847,12587,12439,12347,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0647,0.0044,0.0044,0.00044,16450,14690,13342,12778,12566,12448,12373,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0504,0.0034,0.0034,0.00034,16450,14720,13290,12735,12530,12418,12352,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0871,0.002,0.002,0.0002,16450,14753,13225,12643,12447,12350,12298,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0627,0.021,0.021,0.0021,16450,14149,12898,12481,12350,12267,12209,0,0,0,0,0,0,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0845,0.0136,0.0136,0.00136,16450,13733,12689,12337,12207,12111,12031,0,0,0,0,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0349,0.1383,0.1383,0.01383,16450,13294,12461,12144,12008,11899,11812,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
